Run,Date,AGPE130.water,AGHY129.water ,AGHY140.control,AGPE141.control
996,7/13/2015 9:00,0.2138,0.1906,0.0119,0.0322
997,7/13/2015 15:00,0.1949,0.1688,0.0141,0.0373
998,7/13/2015 21:00,0.1775,0.1506,0.0054,0.0257
999,7/14/2015 3:00,0.1739,0.1456,0.0054,0.025
1000,7/14/2015 9:00,0.2131,0.1746,0.0097,0.0301
1001,7/14/2015 15:00,0.1913,0.1528,0.0126,0.0352
1002,7/14/2015 21:00,0.1724,0.1332,0.0039,0.0228
1003,7/15/2015 3:00,0.1688,0.1288,0.0032,0.0221
1004,7/15/2015 9:00,0.208,0.1732,0.009,0.0279
1005,7/15/2015 15:00,0.1833,0.1456,0.0119,0.0337
1006,7/15/2015 21:00,0.1637,0.1216,0.0032,0.0214
1007,7/16/2015 3:00,0.1608,0.1165,0.0032,0.0206
1008,7/16/2015 9:00,0.2029,0.1564,0.0076,0.0264
1009,7/16/2015 15:00,0.1717,0.1288,0.009,0.0293
1010,7/16/2015 21:00,0.1521,0.1056,0.0032,0.0206
1011,7/17/2015 3:00,0.1514,0.1012,0.0025,0.0199
1012,7/17/2015 9:00,0.1978,0.1608,0.0068,0.025
1013,7/17/2015 15:00,0.163,0.131,0.0119,0.0315
1014,7/17/2015 21:00,0.1419,0.1056,0.0032,0.0192
1015,7/18/2015 3:00,0.1405,0.0991,0.0017,0.0192
1016,7/18/2015 9:00,0.1913,0.1485,0.0061,0.0228
1017,7/18/2015 15:00,0.1528,0.1223,0.0112,0.0315
1018,7/18/2015 21:00,0.1296,0.0983,0.0017,0.0177
1019,7/19/2015 3:00,0.1288,0.0925,0.001,0.0177
1020,7/19/2015 9:00,0.1819,0.1281,0.0061,0.0228
1021,7/19/2015 15:00,0.139,0.1078,0.0105,0.0301
1022,7/19/2015 21:00,0.1187,0.0882,0.0017,0.017
1023,7/20/2015 3:00,0.1172,0.0824,0.001,0.0163
1024,7/20/2015 9:00,0.1644,0.1514,0.0046,0.0214
1025,7/20/2015 15:00,0.123,0.1194,0.0097,0.0293
1026,7/20/2015 21:00,0.1071,0.0947,0.001,0.0163
1027,7/21/2015 3:00,0.1063,0.0874,0.0003,0.0155
1028,7/21/2015 9:00,0.1456,0.163,0.0046,0.0206
1029,7/21/2015 15:00,0.1129,0.1267,0.0061,0.0257
1030,7/21/2015 21:00,0.1012,0.0991,0.0003,0.0155
1031,7/22/2015 3:00,0.0998,0.0925,0.0003,0.0155
1032,7/22/2015 9:00,0.155,0.1434,0.0039,0.0192
1033,7/22/2015 15:00,0.1201,0.115,0.0076,0.0264
1034,7/22/2015 21:00,0.1063,0.0911,-0.0004,0.0148
1035,7/23/2015 3:00,0.1049,0.0845,-0.0012,0.0141
1036,7/23/2015 9:00,0.1434,0.1673,0.0039,0.0184
1037,7/23/2015 15:00,0.1136,0.1303,0.0061,0.0235
1038,7/23/2015 21:00,0.1027,0.1027,-0.0004,0.0141
1039,7/24/2015 3:00,0.1034,0.0954,-0.0012,0.0134
1040,7/24/2015 9:00,0.1557,0.1702,0.0039,0.0177
1041,7/24/2015 15:00,0.1201,0.1332,0.0076,0.0257
1042,7/24/2015 21:00,0.1056,0.102,-0.0012,0.0126
1043,7/25/2015 3:00,0.1049,0.0954,-0.0012,0.0126
1044,7/25/2015 9:00,0.1499,0.1681,0.0032,0.017
1045,7/25/2015 15:00,0.1165,0.131,0.0076,0.025
1046,7/25/2015 21:00,0.102,0.0998,-0.0019,0.0119
1047,7/26/2015 3:00,0.0998,0.0933,-0.0026,0.0119
1048,7/26/2015 9:00,0.1259,0.155,0.0032,0.017
1049,7/26/2015 15:00,0.1071,0.1201,0.0068,0.0243
1050,7/26/2015 21:00,0.0947,0.0911,-0.0012,0.0126
1051,7/27/2015 3:00,0.0911,0.0845,-0.0026,0.0112
1052,7/27/2015 9:00,0.123,0.0911,0.0032,0.0163
1053,7/27/2015 15:00,0.1042,0.0816,0.0046,0.0206
1054,7/27/2015 21:00,0.094,0.07,-0.0012,0.0119
1055,7/28/2015 3:00,0.0867,0.0657,-0.0026,0.0112
1056,7/28/2015 9:00,0.1318,0.1347,0.0025,0.0148
1057,7/28/2015 15:00,0.11,0.1071,0.0061,0.0228
1058,7/28/2015 21:00,0.0918,0.0845,-0.0026,0.0105
1059,7/29/2015 3:00,0.0831,0.078,-0.0033,0.0097
1060,7/29/2015 9:00,0.1165,0.1535,0.0025,0.0141
1061,7/29/2015 15:00,0.1005,0.118,0.0054,0.0221
1062,7/29/2015 21:00,0.0853,0.0911,-0.0026,0.0097
1063,7/30/2015 3:00,0.0809,0.0853,-0.0033,0.009
1064,7/30/2015 9:00,0.118,0.1376,0.0017,0.0141
1065,7/30/2015 15:00,0.0998,0.1092,0.0061,0.0206
1066,7/30/2015 21:00,0.1826,0.2284,0.184,0.2189
1067,7/31/2015 3:00,0.1681,0.2167,0.1681,0.1949
1068,7/31/2015 9:00,0.1782,0.2218,0.1637,0.1884
1069,7/31/2015 15:00,0.1695,0.2066,0.1557,0.179
1070,7/31/2015 21:00,0.1579,0.1928,0.1463,0.1659
1071,8/1/2015 3:00,0.1579,0.1906,0.1434,0.1615
1072,8/1/2015 9:00,0.1659,0.2116,0.1426,0.1623
1073,8/1/2015 15:00,0.1463,0.1906,0.1354,0.1535
1074,8/1/2015 21:00,0.1339,0.1753,0.1274,0.1434
1075,8/2/2015 3:00,0.1347,0.1732,0.1245,0.1405
1076,8/2/2015 9:00,0.1339,0.2029,0.1245,0.1412
1077,8/2/2015 15:00,0.1092,0.179,0.115,0.1332
1078,8/2/2015 21:00,0.0983,0.1615,0.1063,0.1238
1079,8/3/2015 3:00,0.0998,0.1586,0.1056,0.1216
1080,8/3/2015 9:00,0.1005,0.1986,0.1049,0.1223
1081,8/3/2015 15:00,0.0867,0.1732,0.0933,0.115
1082,8/3/2015 21:00,0.0773,0.1535,0.0838,0.1056
1083,8/4/2015 3:00,0.0787,0.1506,0.0845,0.1042
1084,8/4/2015 9:00,0.0824,0.1993,0.0838,0.1056
1085,8/4/2015 15:00,0.0758,0.1724,0.0715,0.0969
1086,8/4/2015 21:00,0.0707,0.1514,0.0606,0.0874
1087,8/5/2015 3:00,0.0729,0.147,0.0606,0.0867
1088,8/5/2015 9:00,0.0816,0.1971,0.0613,0.0874
1089,8/5/2015 15:00,0.0751,0.1666,0.0526,0.078
1090,8/5/2015 21:00,0.0686,0.1426,0.0439,0.07
1091,8/6/2015 3:00,0.0715,0.1383,0.0439,0.0686
1092,8/6/2015 9:00,0.0729,0.1855,0.046,0.0707
1093,8/6/2015 15:00,0.0729,0.1499,0.041,0.062
1094,8/6/2015 21:00,0.0635,0.1238,0.0308,0.0533
1095,8/7/2015 3:00,0.0642,0.1201,0.0301,0.0526
1096,8/7/2015 9:00,0.0787,0.1811,0.0337,0.0548
1097,8/7/2015 15:00,0.0751,0.1412,0.0301,0.0504
1098,8/7/2015 21:00,0.0649,0.1129,0.0199,0.041
1099,8/8/2015 3:00,0.0649,0.1092,0.0199,0.0402
1100,8/8/2015 9:00,0.0678,0.1659,0.0235,0.0439
1101,8/8/2015 15:00,0.0729,0.1201,0.0228,0.0417
1102,8/8/2015 21:00,0.0613,0.0954,0.0126,0.0337
1103,8/9/2015 3:00,0.0606,0.094,0.0126,0.033
1104,8/9/2015 9:00,0.07,0.1673,0.0155,0.0352
1105,8/9/2015 15:00,0.0715,0.1245,0.017,0.0366
1106,8/9/2015 21:00,0.0584,0.0969,0.0083,0.0272
1107,8/10/2015 3:00,0.0598,0.0947,0.0076,0.0264
1108,8/10/2015 9:00,0.0664,0.1702,0.0141,0.0301
1109,8/10/2015 15:00,0.0729,0.1216,0.0148,0.0322
1110,8/10/2015 21:00,0.0613,0.094,0.0061,0.0243
1111,8/11/2015 3:00,0.0584,0.0918,0.0061,0.0235
1112,8/11/2015 9:00,0.0635,0.1724,0.0097,0.0272
1113,8/11/2015 15:00,0.0722,0.1209,0.0134,0.0293
1114,8/11/2015 21:00,0.0642,0.0991,0.0039,0.0206
1115,8/12/2015 3:00,0.0613,0.0962,0.0032,0.0199
1116,8/12/2015 9:00,0.0787,0.1775,0.0083,0.0243
1117,8/12/2015 15:00,0.0707,0.1339,0.0112,0.0279
1118,8/12/2015 21:00,0.0642,0.1092,0.0032,0.0206
1119,8/13/2015 3:00,0.0613,0.1049,0.0017,0.0192
1120,8/13/2015 9:00,0.0802,0.1739,0.0054,0.0221
1121,8/13/2015 15:00,0.07,0.1368,0.0083,0.025
1122,8/13/2015 21:00,0.0628,0.1136,-0.0004,0.017
1123,8/14/2015 3:00,0.0649,0.11,-0.0012,0.0155
1124,8/14/2015 9:00,0.0678,0.1027,0.0046,0.0192
1125,8/14/2015 15:00,0.0758,0.0751,0.0068,0.0235
1126,8/14/2015 21:00,0.0715,0.0613,-0.0019,0.0148
1127,8/15/2015 3:00,0.07,0.0584,-0.0033,0.0134
1128,8/15/2015 9:00,0.0824,0.179,0.0032,0.0177
1129,8/15/2015 15:00,0.0678,0.1557,0.0061,0.0228
1130,8/15/2015 21:00,0.0598,0.1339,-0.0012,0.0148
1131,8/16/2015 3:00,0.0649,0.1267,-0.0019,0.0141
1132,8/16/2015 9:00,0.0983,0.2008,0.0032,0.0177
1133,8/16/2015 15:00,0.0853,0.1746,0.0061,0.0214
1134,8/16/2015 21:00,0.0809,0.1601,0.001,0.0163
1135,8/17/2015 3:00,0.0853,0.1535,0.0003,0.0155
1136,8/17/2015 9:00,0.1426,0.2066,0.0032,0.0184
1137,8/17/2015 15:00,0.1259,0.1906,0.009,0.0243
1138,8/17/2015 21:00,0.1158,0.1702,-0.0019,0.0148
1139,8/18/2015 3:00,0.1172,0.1637,-0.0019,0.0141
1140,8/18/2015 9:00,0.1448,0.2116,0.0039,0.0184
1141,8/18/2015 15:00,0.1259,0.1899,0.0083,0.0235
1142,8/18/2015 21:00,0.1165,0.1702,-0.0019,0.0141
1143,8/19/2015 3:00,0.1172,0.1637,-0.0019,0.0141
1144,8/19/2015 9:00,0.1201,0.2124,0.0025,0.0177
1145,8/19/2015 15:00,0.1063,0.1942,0.0017,0.0177
1146,8/19/2015 21:00,0.1056,0.1811,-0.0012,0.0148
1147,8/20/2015 3:00,0.1071,0.1753,-0.0012,0.0141
1148,8/20/2015 9:00,0.1078,0.2102,0.001,0.0163
1149,8/20/2015 15:00,0.1005,0.2015,0.0039,0.0192
1150,8/20/2015 21:00,0.0998,0.1899,-0.0012,0.0148
1151,8/21/2015 3:00,0.1012,0.1848,-0.0004,0.0148
1152,8/21/2015 9:00,0.1114,0.2189,0.0025,0.0177
1153,8/21/2015 15:00,0.1085,0.2095,0.0054,0.0199
1154,8/21/2015 21:00,0.1107,0.2008,0.0039,0.0177
1155,8/22/2015 3:00,0.1121,0.1957,0.0039,0.0184
1156,8/22/2015 9:00,0.1172,0.2196,0.0054,0.0199
1157,8/22/2015 15:00,0.1535,0.2262,0.1296,0.1535
1158,8/22/2015 21:00,0.1579,0.216,0.1209,0.1441
1159,8/23/2015 3:00,0.1579,0.2102,0.1143,0.1347
1160,8/23/2015 9:00,0.1666,0.2247,0.1092,0.131
1161,8/23/2015 15:00,0.1543,0.2102,0.102,0.1223
1162,8/23/2015 21:00,0.147,0.1964,0.0889,0.1078
1163,8/24/2015 3:00,0.147,0.1928,0.086,0.1034
1164,8/24/2015 9:00,0.1492,0.2189,0.0845,0.102
1165,8/24/2015 15:00,0.1325,0.2022,0.0758,0.0933
1166,8/24/2015 21:00,0.1245,0.187,0.0606,0.0795
1167,8/25/2015 3:00,0.1267,0.184,0.0569,0.0773
1168,8/25/2015 9:00,0.1339,0.2116,0.0548,0.0751
1169,8/25/2015 15:00,0.1347,0.2095,0.0686,0.0766
1170,8/25/2015 21:00,0.1347,0.1993,0.0606,0.0715
1171,8/26/2015 3:00,0.1368,0.192,0.0584,0.0707
1172,8/26/2015 9:00,0.1463,0.2218,0.0584,0.0715
1173,8/26/2015 15:00,0.1332,0.2051,0.049,0.0635
1174,8/26/2015 21:00,0.1281,0.1906,0.0366,0.0511
1175,8/27/2015 3:00,0.131,0.1862,0.0337,0.049
1176,8/27/2015 9:00,0.1441,0.2225,0.0381,0.0519
1177,8/27/2015 15:00,0.1318,0.2058,0.0337,0.0475
1178,8/27/2015 21:00,0.1274,0.1928,0.025,0.0381
1179,8/28/2015 3:00,0.1303,0.1891,0.0228,0.0366
1180,8/28/2015 9:00,0.1412,0.2218,0.0272,0.0395
1181,8/28/2015 15:00,0.1281,0.2051,0.0272,0.0402
1182,8/28/2015 21:00,0.123,0.1906,0.0163,0.0301
1183,8/29/2015 3:00,0.1252,0.187,0.0155,0.0286
1184,8/29/2015 9:00,0.1288,0.2189,0.0206,0.0322
1185,8/29/2015 15:00,0.1136,0.2,0.0206,0.0352
1186,8/29/2015 21:00,0.1092,0.1855,0.0119,0.0243
1187,8/30/2015 3:00,0.1129,0.1819,0.0105,0.0235
1188,8/30/2015 9:00,0.1296,0.2247,0.0148,0.0264
1189,8/30/2015 15:00,0.118,0.2087,0.0148,0.0293
1190,8/30/2015 21:00,0.1165,0.1964,0.0083,0.0214
1191,8/31/2015 3:00,0.1194,0.1913,0.0068,0.0206
1192,8/31/2015 9:00,0.1238,0.2276,0.0126,0.025
1193,8/31/2015 15:00,0.1092,0.208,0.0134,0.0279
1194,8/31/2015 21:00,0.1034,0.1949,0.0054,0.0192
1195,9/1/2015 3:00,0.1078,0.1906,0.0046,0.0177
1196,9/1/2015 9:00,0.1092,0.2233,0.0097,0.0221
1197,9/1/2015 15:00,0.0991,0.2073,0.0097,0.0235
1198,9/1/2015 21:00,0.0983,0.1971,0.0046,0.0177
1199,9/2/2015 3:00,0.102,0.1928,0.0046,0.0177
1200,9/2/2015 9:00,0.1129,0.2247,0.0097,0.0221
1201,9/2/2015 15:00,0.1012,0.2022,0.0097,0.0257
1202,9/2/2015 21:00,0.0925,0.187,0.0025,0.0155
1203,9/3/2015 3:00,0.0969,0.1826,0.0017,0.0141
1204,9/3/2015 9:00,0.1085,0.2262,0.0054,0.0184
1205,9/3/2015 15:00,0.0991,0.208,0.0105,0.0257
1206,9/3/2015 21:00,0.0933,0.1928,0.0017,0.0148
1207,9/4/2015 3:00,0.0969,0.1884,0.001,0.0134
1208,9/4/2015 9:00,0.1078,0.2225,0.0061,0.0184
1209,9/4/2015 15:00,0.0991,0.2022,0.0068,0.0206
1210,9/4/2015 21:00,0.0962,0.1906,0.0017,0.0148
1211,9/5/2015 3:00,0.0991,0.187,0.001,0.0134
1212,9/5/2015 9:00,0.1042,0.2211,0.0046,0.017
1213,9/5/2015 15:00,0.0976,0.2,0.009,0.0243
1214,9/5/2015 21:00,0.0933,0.187,0.0017,0.0141
1215,9/6/2015 3:00,0.0976,0.1833,0.001,0.0134
1216,9/6/2015 9:00,0.1056,0.2254,0.0046,0.0177
1217,9/6/2015 15:00,0.0969,0.1993,0.0097,0.025
1218,9/6/2015 21:00,0.0874,0.1833,0.0003,0.0134
1219,9/7/2015 3:00,0.0911,0.179,-0.0004,0.0126
1220,9/7/2015 9:00,0.094,0.2262,0.0039,0.0163
1221,9/7/2015 15:00,0.1005,0.1993,0.0068,0.0228
1222,9/7/2015 21:00,0.0831,0.1848,-0.0012,0.0126
1223,9/8/2015 3:00,0.0867,0.1804,-0.0012,0.0112
1224,9/8/2015 9:00,0.0904,0.2254,0.0032,0.0155
1225,9/8/2015 15:00,0.0983,0.1978,0.0039,0.0184
1226,9/8/2015 21:00,0.0925,0.184,-0.0026,0.0112
1227,9/9/2015 3:00,0.0882,0.179,-0.0026,0.0105
1228,9/9/2015 9:00,0.0838,0.224,0.001,0.0134
1229,9/9/2015 15:00,0.0889,0.2109,0.0003,0.0141
1230,9/9/2015 21:00,0.0874,0.2022,-0.0004,0.0119
1231,9/10/2015 3:00,0.0853,0.1957,-0.0012,0.0112
1232,9/10/2015 9:00,0.0824,0.2291,0.0032,0.0155
1233,9/10/2015 15:00,0.0853,0.2153,0.0177,0.0184
1234,9/10/2015 21:00,0.11,0.232,0.1238,0.1405
1235,9/11/2015 3:00,0.118,0.224,0.1129,0.1332
1236,9/11/2015 9:00,0.1477,0.2356,0.1071,0.1288
1237,9/11/2015 15:00,0.1419,0.2225,0.1027,0.1238
1238,9/11/2015 21:00,0.139,0.2131,0.0933,0.1114
1239,9/12/2015 3:00,0.1397,0.208,0.0874,0.1056
1240,9/12/2015 9:00,0.1499,0.2313,0.0838,0.1012
1241,9/12/2015 15:00,0.1419,0.2138,0.0758,0.0925
1242,9/12/2015 21:00,0.139,0.2008,0.0635,0.078
1243,9/13/2015 3:00,0.1397,0.1957,0.0591,0.0751
1244,9/13/2015 9:00,0.1456,0.2254,0.0598,0.0744
1245,9/13/2015 15:00,0.1397,0.2124,0.0555,0.0671
1246,9/13/2015 21:00,0.1368,0.2008,0.0446,0.0533
1247,9/14/2015 3:00,0.1376,0.1964,0.0417,0.0511
1248,9/14/2015 9:00,0.1456,0.2276,0.0446,0.0526
1249,9/14/2015 15:00,0.1397,0.2124,0.0417,0.0504
1250,9/14/2015 21:00,0.1376,0.2008,0.0308,0.0366
1251,9/15/2015 3:00,0.1383,0.1978,0.0301,0.0359
1252,9/15/2015 9:00,0.1426,0.2298,0.033,0.0388
1253,9/15/2015 15:00,0.1361,0.2153,0.033,0.0424
1254,9/15/2015 21:00,0.1347,0.2066,0.0264,0.0322
1255,9/16/2015 3:00,0.1361,0.2029,0.0257,0.0315
1256,9/16/2015 9:00,0.1426,0.2305,0.0301,0.0352
1257,9/16/2015 15:00,0.1368,0.2131,0.0279,0.0373
1258,9/16/2015 21:00,0.1347,0.2015,0.0192,0.0264
1259,9/17/2015 3:00,0.1368,0.1971,0.0177,0.025
1260,9/17/2015 9:00,0.1426,0.2305,0.0221,0.0279
1261,9/17/2015 15:00,0.1368,0.2116,0.0228,0.0344
1262,9/17/2015 21:00,0.1347,0.1993,0.0126,0.0221
1263,9/18/2015 3:00,0.1368,0.1957,0.0112,0.0206
1264,9/18/2015 9:00,0.1434,0.2254,0.0163,0.0243
1265,9/18/2015 15:00,0.1361,0.2015,0.017,0.0301
1266,9/18/2015 21:00,0.1347,0.192,0.0068,0.0177
1267,9/19/2015 3:00,0.1383,0.1891,0.0054,0.0163
1268,9/19/2015 9:00,0.1492,0.2247,0.0112,0.0206
1269,9/19/2015 15:00,0.1412,0.2015,0.0126,0.0279
1270,9/19/2015 21:00,0.1397,0.1884,0.0032,0.0148
1271,9/20/2015 3:00,0.1412,0.1862,0.0025,0.0141
1272,9/20/2015 9:00,0.1412,0.224,0.0076,0.0184
1273,9/20/2015 15:00,0.1354,0.2008,0.0083,0.0228
1274,9/20/2015 21:00,0.1288,0.1899,0.0017,0.0148
1275,9/21/2015 3:00,0.1296,0.1877,0.0068,0.017
1276,9/21/2015 9:00,0.1332,0.224,0.0083,0.0192
1277,9/21/2015 15:00,0.1296,0.2087,0.0105,0.0243
1278,9/21/2015 21:00,0.1281,0.1957,0.0032,0.0155
1279,9/22/2015 3:00,0.1318,0.1928,0.0017,0.0134
1280,9/22/2015 9:00,0.1347,0.2276,0.0068,0.0184
1281,9/22/2015 15:00,0.1303,0.2087,0.0083,0.025
1282,9/22/2015 21:00,0.1288,0.1957,-0.0012,0.0119
1283,9/23/2015 3:00,0.1332,0.1913,-0.0033,0.0097
1284,9/23/2015 9:00,0.1354,0.2269,0.0032,0.0148
1285,9/23/2015 15:00,0.1288,0.2058,0.0046,0.0228
1286,9/23/2015 21:00,0.1281,0.1928,-0.0041,0.0097
1287,9/24/2015 3:00,0.1318,0.1899,-0.0041,0.009
1288,9/24/2015 9:00,0.1347,0.1884,0.001,0.0134
1289,9/24/2015 15:00,0.1303,0.1681,0.0025,0.017
1290,9/24/2015 21:00,0.1223,0.1623,-0.0026,0.0105
1291,9/25/2015 3:00,0.1259,0.1615,-0.0048,0.009
1292,9/25/2015 9:00,0.1288,0.1608,0.0017,0.0141
1293,9/25/2015 15:00,0.1383,0.1405,0.0025,0.0184
1294,9/25/2015 21:00,0.1245,0.131,-0.0048,0.009
1295,9/26/2015 3:00,0.1209,0.1303,-0.0062,0.0076
1296,9/26/2015 9:00,0.123,0.1296,-0.0004,0.0126
1297,9/26/2015 15:00,0.1347,0.0954,0.0017,0.0192
1298,9/26/2015 21:00,0.1274,0.0882,-0.007,0.0068
1299,9/27/2015 3:00,0.1172,0.0882,-0.0084,0.0054
1300,9/27/2015 9:00,0.115,0.0882,-0.0033,0.0097
1301,9/27/2015 15:00,0.1216,0.0831,-0.0026,0.0119
1302,9/27/2015 21:00,0.1187,0.0824,-0.0041,0.009
1303,9/28/2015 3:00,0.1121,0.0816,0.001,0.0126
1304,9/28/2015 9:00,0.1201,0.1506,0.1158,0.1441
1305,9/28/2015 15:00,0.1216,0.1463,0.1056,0.1376
1306,9/28/2015 21:00,0.1216,0.1412,0.0954,0.1245
1307,9/29/2015 3:00,0.123,0.1405,0.0911,0.1187
1308,9/29/2015 9:00,0.1245,0.1397,0.0874,0.1158
1309,9/29/2015 15:00,0.1201,0.1129,0.0831,0.1092
1310,9/29/2015 21:00,0.1172,0.1034,0.0744,0.0969
1311,9/30/2015 3:00,0.1187,0.1027,0.0715,0.0933
1312,9/30/2015 9:00,0.1187,0.1027,0.07,0.0925
1313,9/30/2015 15:00,0.1281,0.0795,0.0649,0.0824
1314,9/30/2015 21:00,0.1172,0.0758,0.0548,0.0707
1315,10/1/2015 3:00,0.1121,0.0751,0.0519,0.0686
1316,10/1/2015 9:00,0.1143,0.1732,0.0519,0.0678
1317,10/1/2015 15:00,0.118,0.1528,0.0482,0.062
1318,10/1/2015 21:00,0.1063,0.1397,0.0381,0.049
1319,10/2/2015 3:00,0.1092,0.1368,0.0359,0.0468
1320,10/2/2015 9:00,0.1114,0.1913,0.0373,0.0475
1321,10/2/2015 15:00,0.1121,0.2102,0.0344,0.0439
1322,10/2/2015 21:00,0.1143,0.1957,0.025,0.0322
1323,10/3/2015 3:00,0.1172,0.1884,0.0221,0.0308
1324,10/3/2015 9:00,0.1245,0.2204,0.0272,0.0337
1325,10/3/2015 15:00,0.1194,0.2066,0.0264,0.0352
1326,10/3/2015 21:00,0.1201,0.1949,0.017,0.0243
1327,10/4/2015 3:00,0.1223,0.1877,0.0155,0.0228
1328,10/4/2015 9:00,0.1259,0.2233,0.0184,0.025
1329,10/4/2015 15:00,0.1223,0.2116,0.0199,0.0286
1330,10/4/2015 21:00,0.1223,0.2008,0.0112,0.0199
1331,10/5/2015 3:00,0.1252,0.1957,0.009,0.0177
1332,10/5/2015 9:00,0.1397,0.2269,0.0141,0.0221
1333,10/5/2015 15:00,0.1339,0.216,0.0155,0.0257
1334,10/5/2015 21:00,0.1318,0.2073,0.0076,0.017
1335,10/6/2015 3:00,0.1325,0.2022,0.0068,0.017
1336,10/6/2015 9:00,0.1376,0.2276,0.0119,0.0199
1337,10/6/2015 15:00,0.1332,0.2153,0.0126,0.0243
1338,10/6/2015 21:00,0.1318,0.2066,0.0046,0.0155
1339,10/7/2015 3:00,0.1332,0.2022,0.0032,0.0141
1340,10/7/2015 9:00,0.139,0.2313,0.009,0.0184
1341,10/7/2015 15:00,0.1339,0.2189,0.0097,0.0214
1342,10/7/2015 21:00,0.1332,0.2109,0.0025,0.0141
1343,10/8/2015 3:00,0.1339,0.2073,0.0017,0.0134
1344,10/8/2015 9:00,0.1419,0.2334,0.0061,0.017
1345,10/8/2015 15:00,0.1361,0.2218,0.009,0.0214
1346,10/8/2015 21:00,0.1332,0.2138,0.0017,0.0134
1347,10/9/2015 3:00,0.1339,0.2102,0.001,0.0134
1348,10/9/2015 9:00,0.1412,0.2349,0.0046,0.0163
1349,10/9/2015 15:00,0.1354,0.224,0.0046,0.0184
1350,10/9/2015 21:00,0.1361,0.216,0.0003,0.0126
1351,10/10/2015 3:00,0.1368,0.2124,-0.0012,0.0112
1352,10/10/2015 9:00,0.1456,0.2356,0.0025,0.0141
1353,10/10/2015 15:00,0.1405,0.224,0.0046,0.0184
1354,10/10/2015 21:00,0.1405,0.216,-0.0041,0.009
1355,10/11/2015 3:00,0.1412,0.2124,-0.0055,0.0076
1356,10/11/2015 9:00,0.1441,0.2356,-0.0004,0.0119
1357,10/11/2015 15:00,0.139,0.2254,0.0039,0.0184
1358,10/11/2015 21:00,0.1405,0.2182,-0.0019,0.0097
1359,10/12/2015 3:00,0.1419,0.2146,-0.0026,0.0097
1360,10/12/2015 9:00,0.1485,0.2349,0.001,0.0126
1361,10/12/2015 15:00,0.1419,0.2247,0.0046,0.0192
1362,10/12/2015 21:00,0.1419,0.2167,-0.0012,0.0112
1363,10/13/2015 3:00,0.1434,0.2138,-0.0012,0.0112
1364,10/13/2015 9:00,0.1456,0.2334,0.0003,0.0126
1365,10/13/2015 15:00,0.1397,0.2204,0.001,0.017
1366,10/13/2015 21:00,0.1405,0.2116,-0.0084,0.0054
1367,10/14/2015 3:00,0.1441,0.2087,-0.0092,0.0039
1368,10/14/2015 9:00,0.163,0.2334,-0.0041,0.009
1369,10/14/2015 15:00,0.1543,0.2218,0.0003,0.0148
1370,10/14/2015 21:00,0.1528,0.2138,-0.0092,0.0046
1371,10/15/2015 3:00,0.1543,0.2102,-0.0099,0.0025
1372,10/15/2015 9:00,0.1557,0.2349,-0.0048,0.0076
1373,10/15/2015 15:00,0.1492,0.2233,-0.0004,0.0141
1374,10/15/2015 21:00,0.1499,0.2153,-0.0092,0.0039
1375,10/16/2015 3:00,0.1506,0.2116,-0.0106,0.0025
1376,10/16/2015 9:00,0.1579,0.2363,-0.0062,0.0061
1377,10/16/2015 15:00,0.1528,0.2262,-0.0012,0.0134
1378,10/16/2015 21:00,0.1521,0.2196,-0.0084,0.0039
1379,10/17/2015 3:00,0.1528,0.216,-0.0099,0.0025
1380,10/17/2015 9:00,0.1594,0.2371,-0.0084,0.0046
1381,10/17/2015 15:00,0.155,0.2276,-0.0041,0.0105
1382,10/17/2015 21:00,0.1535,0.2204,-0.0113,0.001
1383,10/18/2015 3:00,0.1535,0.2167,-0.0128,-0.0004
1384,10/18/2015 9:00,0.1557,0.2385,-0.0092,0.0039
1385,10/18/2015 15:00,0.1514,0.2305,-0.0048,0.009
1386,10/18/2015 21:00,0.1514,0.2225,-0.0128,0.0003
1387,10/19/2015 3:00,0.1521,0.2189,-0.0135,-0.0004
1388,10/19/2015 9:00,0.1586,0.2392,-0.0084,0.0032
1389,10/19/2015 15:00,0.1521,0.232,-0.0055,0.009
1390,10/19/2015 21:00,0.1528,0.2247,-0.0135,-0.0004
1391,10/20/2015 3:00,0.1535,0.2211,-0.0135,-0.0012
1392,10/20/2015 9:00,0.1623,0.2414,-0.0077,0.0039
1393,10/20/2015 15:00,0.1564,0.2342,-0.0041,0.009
1394,10/20/2015 21:00,0.155,0.2276,-0.0077,0.0046
1395,10/21/2015 3:00,0.155,0.2247,-0.0084,0.0039
1396,10/21/2015 9:00,0.1615,0.2422,-0.0033,0.0076
1397,10/21/2015 15:00,0.1564,0.2327,-0.0033,0.0105
1398,10/21/2015 21:00,0.1557,0.2276,-0.0084,0.0046
1399,10/22/2015 3:00,0.1557,0.224,-0.0092,0.0032
1400,10/22/2015 9:00,0.1615,0.2414,-0.0055,0.0068
1401,10/22/2015 15:00,0.1579,0.2342,-0.0033,0.009
1402,10/22/2015 21:00,0.1579,0.2298,-0.0048,0.0076
1403,10/23/2015 3:00,0.1564,0.2262,-0.0048,0.0076
1404,10/23/2015 9:00,0.2138,0.2567,0.1448,0.1782
1405,10/23/2015 15:00,0.192,0.24,0.1245,0.1608
1406,10/23/2015 21:00,0.1913,0.2334,0.118,0.1492
1407,10/24/2015 3:00,0.1899,0.2298,0.1143,0.1434
